Date,High,Low,Open,Close,Volume
17/07/2018 23:59,508.7799988,468.9150085,480.0769958,501.0020142,2288100096
18/07/2018 23:59,513.4329834,474.3590088,500.8380127,480.5130005,2371559936
19/07/2018 23:59,483.2399902,465.1419983,480.6279907,469.618988,2068739968
20/07/2018 23:59,469.3070068,443.6929932,469.3070068,450.697998,1821350016
21/07/2018 23:59,468.0830078,445.776001,450.6789856,462.4360046,1504310016
22/07/2018 23:59,470.8980103,458.118988,462.4379883,459.6570129,1338589952
23/07/2018 23:59,469.7659912,449.7279968,459.4389954,450.8529968,1596999936
24/07/2018 23:59,481.1419983,450.5650024,451.1359863,479.3729858,2287520000
25/07/2018 23:59,482.8680115,466.473999,479.9060059,472.4930115,1930780032
26/07/2018 23:59,483.6960144,461.4240112,472.3309937,464.0369873,1621560064
27/07/2018 23:59,473.2219849,458.2909851,464.0090027,469.6659851,1734259968
28/07/2018 23:59,471.5939941,462.9890137,469.678009,466.8980103,1531890048
29/07/2018 23:59,470.3559875,462.7120056,466.9150085,466.6650085,1631910016
30/07/2018 23:59,467.952,448.641,466.827,457.081,2141590000
31/07/2018 23:59,457.245,430.444,457.245,433.867,1820680000
01/08/2018 23:59,435.457,410.464,433.869,420.747,1888060000
02/08/2018 23:59,425.034,410.309,420.806,412.621,1569300000
03/08/2018 23:59,420.549,399.91,412.567,418.262,1722340000
04/08/2018 23:59,420.186,403.776,418.237,407.252,1466540000
05/08/2018 23:59,413.716,402.432,407.346,410.516,1396820000
06/08/2018 23:59,414.54,403.315,410.567,406.658,1384880000
07/08/2018 23:59,411.405,376.077,406.801,380.215,1828350000
08/08/2018 23:59,380.671,353.734,379.892,356.613,2016080000
09/08/2018 23:59,370.946,353.614,356.971,365.588,1616610000
10/08/2018 23:59,367.045,329.586,365.776,334.176,1699400000
11/08/2018 23:59,334.264,308.488,334.264,322.112,1790370000
12/08/2018 23:59,328.59,318.602,320.823,319.57,1625420000
13/08/2018 23:59,323.551,284.934,320.21,286.495,1751190000
14/08/2018 23:59,286.365,254.65,286.365,278.932,2137850000
15/08/2018 23:59,303.59,280.119,280.387,282.364,1878150000
16/08/2018 23:59,298.476,280.928,282.741,288.046,1552970000
17/08/2018 23:59,316.17,287.346,287.683,315.729,1995460000
18/08/2018 23:59,320.446,286.551,316.791,295.812,1764020000
19/08/2018 23:59,307.098,291.332,295.67,300.834,1447910000
20/08/2018 23:59,304.372,273.511,301.381,274.315,1413790000
21/08/2018 23:59,285.97,273.331,273.331,281.944,1164120000
22/08/2018 23:59,297.486,264.998,281.968,271.341,1507660000
23/08/2018 23:59,279.546,271.09,271.748,277.104,1271160000
24/08/2018 23:59,283.302,273.86,278.111,282.967,1450170000
25/08/2018 23:59,283.515,278.471,283.281,279.646,1208360000
26/08/2018 23:59,279.525,272.444,279.525,275.197,1206650000
27/08/2018 23:59,285.603,273.65,275.35,285.603,1406790000
28/08/2018 23:59,297.4,283.572,286.649,296.499,1513350000
29/08/2018 23:59,297.071,287.287,296.163,289.312,1474460000
30/08/2018 23:59,291.243,275.211,289.753,284.105,1513100000
31/08/2018 23:59,284.551,278.513,284.12,283.004,1411910000
01/09/2018 23:59,301.144,283.496,283.496,295.341,1546630000
02/09/2018 23:59,298.686,290.926,295.453,294.371,1321050000
03/09/2018 23:59,295.591,287.432,295.181,289.259,1394490000
04/09/2018 23:59,291.58,284.255,289.297,285.723,1554870000
05/09/2018 23:59,288.163,232.331,286.045,232.331,2390390000
06/09/2018 23:59,231.755,218.123,231.648,230.215,2097310000
07/09/2018 23:59,233.896,217.075,229.535,217.203,1678260000
08/09/2018 23:59,220.367,193.259,217.912,197.951,1517200000
09/09/2018 23:59,207.666,188.306,198.385,196.924,1585980000
10/09/2018 23:59,201.883,189.584,197.851,197.079,1502960000
11/09/2018 23:59,198.506,180.596,198.177,185.066,1568900000
12/09/2018 23:59,185.587,170.257,185.423,183.331,1874850000
13/09/2018 23:59,214.002,183.679,183.679,211.354,2330720000
14/09/2018 23:59,222.794,204.871,212.669,211.749,2232190000
15/09/2018 23:59,226.604,209.606,209.814,223.074,1670490000
16/09/2018 23:59,222.803,211.118,222.803,220.589,1502260000
17/09/2018 23:59,224.261,195.308,221.582,197.875,2019910000
18/09/2018 23:59,213.357,195.934,197.095,209.975,1800640000
19/09/2018 23:59,213.871,201.656,209.472,209.969,1733330000
20/09/2018 23:59,224.818,207.789,210.288,224.591,1782070000
21/09/2018 23:59,248.388,221.567,225.251,246.584,2836200000
22/09/2018 23:59,251.196,233.81,247.337,240.48,1921820000
23/09/2018 23:59,247.464,237.857,240.992,244.33,1693470000
24/09/2018 23:59,245.108,227.49,244.844,228.73,1748740000
25/09/2018 23:59,228.327,206.49,228.327,218.505,2120360000
26/09/2018 23:59,221.437,209.113,218.647,215.847,1756100000
27/09/2018 23:59,230.607,212.654,215.44,228.494,2030320000
28/09/2018 23:59,231.748,218.669,229.041,222.402,2018120000
29/09/2018 23:59,234.014,216.078,221.705,231.635,2208720000
30/09/2018 23:59,236.986,228.445,231.329,232.848,1765560000
01/10/2018 23:59,234.145,226.945,233.22,230.768,1597500000
02/10/2018 23:59,231.167,225.838,231.1,227.181,1542080000
03/10/2018 23:59,226.458,213.971,226.407,220.489,1683930000
04/10/2018 23:59,226.148,220.09,220.446,222.218,1479500000
05/10/2018 23:59,228.319,220.957,222.267,227.601,1547330000
06/10/2018 23:59,227.926,224.246,227.552,225.12,1505070000
07/10/2018 23:59,226.37,222.996,225.435,226.119,1470480000
08/10/2018 23:59,230.765,224.557,226.509,229.255,1470740000
09/10/2018 23:59,230.161,226.401,229.71,227.982,1405130000
10/10/2018 23:59,227.707,224.495,227.615,225.769,1384040000
11/10/2018 23:59,225.61,189.283,225.61,189.499,2167620000
12/10/2018 23:59,199.401,188.707,188.707,196.727,1487900000
13/10/2018 23:59,201.279,196.364,196.364,199.841,1167610000
14/10/2018 23:59,201.827,195.243,199.691,195.715,1169260000
15/10/2018 23:59,222.118,194.159,195.27,209.704,2865830000
16/10/2018 23:59,212.173,207.984,209.628,210.12,1532280000
17/10/2018 23:59,211.125,205.928,210.217,207.083,1444130000
18/10/2018 23:59,208.47,201.743,207.404,203.352,1365860000
19/10/2018 23:59,204.663,201.844,203.257,203.727,1264480000
20/10/2018 23:59,206.222,203.085,203.515,205.43,1238780000
21/10/2018 23:59,208.155,204.621,205.39,205.142,1190300000
22/10/2018 23:59,206.932,203.377,205.174,204.044,1328980000
23/10/2018 23:59,205.151,201.911,204.016,204.336,1237490000
24/10/2018 23:59,205.581,203.354,204.127,203.852,1102220000
25/10/2018 23:59,204.132,201.823,203.868,202.719,1102900000
26/10/2018 23:59,204.78,201.551,202.336,203.329,1161310000
27/10/2018 23:59,206.082,203.126,203.356,204.21,1084810000
28/10/2018 23:59,205.919,203.523,204.51,205.366,1139140000
29/10/2018 23:59,205.597,195.734,205.174,197.247,1517230000
30/10/2018 23:59,198.122,196.351,197.203,197.556,1363500000
31/10/2018 23:59,198.338,196.531,197.649,197.381,1442380000
01/11/2018 23:59,203.754,197.328,197.537,198.872,1336700000
02/11/2018 23:59,201.269,198.755,198.982,200.635,1451870000
03/11/2018 23:59,200.74,199.525,200.74,200.186,1307150000
04/11/2018 23:59,211.272,198.986,200.158,207.486,1749300000
05/11/2018 23:59,210.819,206.573,207.1,209.091,1613510000
06/11/2018 23:59,218.452,207.894,209.474,218.452,1856940000
07/11/2018 23:59,221.652,216.796,218.899,217.183,1927830000
08/11/2018 23:59,218.338,212.199,217.327,212.231,1769080000
09/11/2018 23:59,213.316,209.515,211.987,210.074,1554750000
10/11/2018 23:59,213.857,209.805,209.975,212.533,1377760000
11/11/2018 23:59,212.999,208.868,212.479,211.34,1501600000
12/11/2018 23:59,212.623,208.924,211.513,210.418,1452380000
13/11/2018 23:59,210.515,206.135,210.149,206.826,1610260000
14/11/2018 23:59,207.045,174.084,206.534,181.397,2595330000
15/11/2018 23:59,184.251,170.189,181.899,180.806,2638410000
16/11/2018 23:59,181.35,173.126,180.865,175.177,2015330000
17/11/2018 23:59,175.851,172.869,175.36,174.001,1832800000
18/11/2018 23:59,179.152,174.175,174.175,177.067,1810920000
19/11/2018 23:59,177.179,147.851,177.179,149.175,2745160000
20/11/2018 23:59,151.253,126.36,148.811,130.339,3134410000
21/11/2018 23:59,138.89,125.758,131.142,136.701,2685930000
22/11/2018 23:59,137.74,126.706,136.811,126.706,1792150000
23/11/2018 23:59,127.028,119.559,126.419,123.296,1998010000
24/11/2018 23:59,126.788,110.825,123.304,113.494,1800960000
25/11/2018 23:59,118.881,101.77,113.126,116.45,2466750000
26/11/2018 23:59,118.201,104.893,116.343,108.335,2139490000
27/11/2018 23:59,111.842,102.452,107.913,110.01,2320010000
28/11/2018 23:59,126.048,110.198,110.198,122.438,2673470000
29/11/2018 23:59,123.2297211,115.2976877,122.72155,117.5426452,2196099151
30/11/2018 23:59,119.4237674,111.7449621,117.7280963,113.1714211,2020748396
01/12/2018 23:59,120.8414537,111.6191217,113.3977618,118.6355586,2131475768
02/12/2018 23:59,120.5620465,116.0920411,118.2681509,116.3888993,1856199149
03/12/2018 23:59,116.6190683,107.4156539,116.3787581,108.9250178,1772756193
04/12/2018 23:59,113.1429144,107.4027214,108.8031593,110.2141896,1748116495
05/12/2018 23:59,110.5986067,102.4755556,110.3355179,102.4755556,1990157607
06/12/2018 23:59,104.103496,91.76105616,102.4505927,91.76105616,2310716932
07/12/2018 23:59,96.08984235,83.46972079,91.64983421,93.29456401,2554304530
08/12/2018 23:59,97.05988057,86.82566582,93.41007835,92.15963969,1855759401
09/12/2018 23:59,98.90003013,91.03127767,92.03543269,95.14205948,1875567180
10/12/2018 23:59,96.25730212,90.65425338,94.99217053,91.68565676,1756437577
11/12/2018 23:59,92.78232547,87.6884078,91.57893731,88.94530321,1707497898
12/12/2018 23:59,92.24055228,88.26355935,88.61070339,90.59330191,1533050103
13/12/2018 23:59,91.11160244,85.5183104,90.65522905,86.53931489,1754475622
14/12/2018 23:59,87.14493961,83.22647455,86.63035319,84.30829593,1651491877
15/12/2018 23:59,85.34274258,82.82989029,84.27969439,84.44080953,1496176898
16/12/2018 23:59,87.56812378,84.46940655,84.46940655,85.26209693,1565817037
17/12/2018 23:59,96.80505394,85.382112,85.382112,95.13382712,2101453024
18/12/2018 23:59,101.3202361,92.96851861,95.10804289,101.1124558,2277514076
19/12/2018 23:59,108.5490553,100.6914621,101.6838464,101.2685752,2456482115
20/12/2018 23:59,117.1701267,100.639958,101.0904381,116.2168701,3063842618
21/12/2018 23:59,119.0941622,107.5847946,115.8354017,109.4962336,2632539990
22/12/2018 23:59,116.7594992,107.5031671,109.4559409,116.7594992,2338772939
23/12/2018 23:59,133.075302,117.273898,117.273898,130.7652598,3579715061
24/12/2018 23:59,157.6687035,130.6416699,130.6416699,140.2380026,4370343387
25/12/2018 23:59,140.997589,125.1132911,140.997589,129.8443518,3298280609
26/12/2018 23:59,136.6772485,126.2929076,129.8888227,131.8656274,2720469126
27/12/2018 23:59,132.6770593,115.6500998,131.9235847,116.5759105,2612804378
28/12/2018 23:59,137.6470133,115.6931325,116.8981981,137.6470133,3130201009
29/12/2018 23:59,147.03433,134.5701809,138.4687826,138.0183348,3169029972
30/12/2018 23:59,140.6890902,133.9823333,137.6274626,139.8594529,2660086834
31/12/2018 23:59,140.1811569,132.5193924,140.0310744,133.3682634,2358360234
01/01/2019 23:59,141.3975044,132.6507055,133.4181449,140.8194132,2258709868
02/01/2019 23:59,156.9291308,140.6509601,141.519517,155.0476772,3328240369
03/01/2019 23:59,155.8630577,147.198367,155.1960378,149.1350034,2676164880
04/01/2019 23:59,156.8789756,147.907099,148.9128943,154.5819423,3126192535
05/01/2019 23:59,160.8248891,154.3374198,154.3374198,155.6385895,3338211928
06/01/2019 23:59,159.3714468,152.0859238,155.804228,157.7461993,3231294371
07/01/2019 23:59,158.4504312,151.1507198,157.8094873,151.6992135,2712108388
08/01/2019 23:59,153.6257798,148.6695356,151.967543,150.3596334,2459808140
09/01/2019 23:59,153.6222545,150.2883823,150.5546946,150.8031105,2369241197
10/01/2019 23:59,152.1482749,126.5293765,150.8435103,128.6251859,3397734456
11/01/2019 23:59,130.1659374,125.2449397,127.8139621,127.5483249,2667585234
12/01/2019 23:59,128.6661263,125.4467573,127.5280826,125.9665328,2212109224
13/01/2019 23:59,126.2678786,116.0859665,125.9072297,116.8978015,2268263944
14/01/2019 23:59,130.8567425,116.9675618,116.9790965,129.0687326,2798085735
15/01/2019 23:59,130.7435635,120.3115227,129.1726907,122.0327123,2735449164
16/01/2019 23:59,127.1182506,121.441417,121.8092423,123.5470615,2746469340
17/01/2019 23:59,124.2707186,120.8170291,123.5735401,123.7419217,2594091285
18/01/2019 23:59,123.8416933,120.2419014,123.6546517,121.0102652,2305389800
19/01/2019 23:59,125.9042268,121.1610343,121.6144272,124.5190212,3048261797
20/01/2019 23:59,125.0703899,118.7023253,124.6324006,119.474829,2964108269
21/01/2019 23:59,119.715438,116.157437,119.6364567,117.1578522,2421720343
22/01/2019 23:59,119.6643423,114.6766794,117.1107562,118.7475509,2552507405
23/01/2019 23:59,119.4227976,116.3766471,118.7138169,117.4526092,2556952198
24/01/2019 23:59,118.032107,116.0067985,117.462785,117.3628864,2520843420
25/01/2019 23:59,117.8029961,115.8301526,117.5949523,116.3783436,2606881898
26/01/2019 23:59,118.0841165,115.9805745,116.3735263,116.4887385,2412181169
27/01/2019 23:59,116.6854083,113.4052919,116.5103149,113.4052919,2775888287
28/01/2019 23:59,113.6882287,103.3364656,113.2852321,106.5899768,3366895505
29/01/2019 23:59,107.1657879,103.9992313,106.7219534,105.5982138,2900418606
30/01/2019 23:59,109.4529823,104.8437922,105.4072046,108.9075398,2874370355
31/01/2019 23:59,110.4583583,106.5253534,108.900771,107.0610131,2828796031
01/02/2019 23:59,108.6387069,105.0465,107.1476837,107.6097869,2541271519
02/02/2019 23:59,110.6538777,106.7640191,107.4664134,110.4302619,2385157838
03/02/2019 23:59,110.8273526,106.5639854,110.490318,107.4926715,2519334757
04/02/2019 23:59,108.7010353,107.0674205,107.6258215,107.8216034,2491888675
05/02/2019 23:59,108.1347876,106.9098949,107.6281661,107.4435202,2515863999
06/02/2019 23:59,107.5693018,102.9345607,107.5693018,104.9192899,2593048199
07/02/2019 23:59,106.058875,104.4091339,104.8357773,104.5352986,2326764622
08/02/2019 23:59,119.8058126,104.1944365,104.6450471,119.2677489,3656841347
09/02/2019 23:59,120.689734,118.0004008,119.2141123,119.4308833,2884650400
10/02/2019 23:59,124.853626,117.1057761,119.4089643,124.8064849,3148766590
11/02/2019 23:59,124.8715336,120.3117499,124.8715336,121.298396,3222473887
12/02/2019 23:59,123.4683005,119.6000255,121.1785764,122.5722911,3149576429
13/02/2019 23:59,125.5506978,121.6124993,122.5442873,122.5536026,3386585799
14/02/2019 23:59,124.4519886,121.3348893,122.416987,121.3902037,3331701628
15/02/2019 23:59,123.6601257,121.3719147,121.4536948,122.1003874,3021741615
16/02/2019 23:59,124.1348109,122.295306,122.3964554,123.2602131,2905833287
17/02/2019 23:59,134.4600986,123.0916099,123.1820834,133.598883,4236081130
18/02/2019 23:59,147.6865878,133.0019404,133.0325487,146.098371,5387525773
19/02/2019 23:59,149.9299777,145.1284669,146.3988195,145.3461836,5310842625
20/02/2019 23:59,149.554344,142.5021266,145.1727232,149.554344,4500094965
21/02/2019 23:59,149.3523266,144.563818,149.3523266,146.1308443,3995766856
22/02/2019 23:59,149.2686169,145.206541,146.0732569,149.0924543,3731099284
23/02/2019 23:59,159.1258703,147.3310602,148.676622,158.7954298,4519468458
24/02/2019 23:59,165.5496275,135.8526536,158.9024094,135.8526536,5957715043
25/02/2019 23:59,142.5255692,135.483837,135.4997269,139.8228555,4914392068
26/02/2019 23:59,139.9764393,136.5796109,139.6460946,138.089682,3791292839
27/02/2019 23:59,141.3362299,131.6029222,138.0295745,136.1259545,4469776860
28/02/2019 23:59,138.8471332,135.6575941,136.2830799,136.746252,4535438953
01/03/2019 23:59,138.9952725,136.4347896,136.8362397,136.4436228,3756124824
02/03/2019 23:59,137.184804,132.4363816,136.3500822,134.2069553,3747176425
03/03/2019 23:59,135.8492852,131.3288636,134.7861227,132.2494171,3454374053
04/03/2019 23:59,132.7291347,125.4027048,132.1578756,127.7741213,4008171341
05/03/2019 23:59,138.2299732,126.7352958,127.7929537,137.8223848,4764849990
06/03/2019 23:59,139.9688186,136.1459222,137.958744,138.7893541,4589054219
07/03/2019 23:59,140.8578809,137.2731376,138.9423765,138.0345024,4339206292
08/03/2019 23:59,139.4990956,133.5576979,138.3113607,135.127075,4678816794
09/03/2019 23:59,139.1194099,134.6771189,134.8875519,137.9653356,5011918715
10/03/2019 23:59,138.2703049,135.6856889,138.1804989,136.7586831,4578438499
11/03/2019 23:59,137.3534147,133.1028029,136.849535,133.8340316,4689807419
12/03/2019 23:59,135.273466,130.9441497,134.0128407,134.4428887,4709988000
13/03/2019 23:59,134.6117779,132.7197215,134.6117779,133.2630762,4265162099
14/03/2019 23:59,135.1808528,132.7500693,133.2039012,133.7115998,4476532147
15/03/2019 23:59,138.3951376,133.5671524,133.5671524,137.6917838,4506861856
16/03/2019 23:59,144.5584419,137.9119599,137.9119599,142.3981758,4839003569
17/03/2019 23:59,142.371913,139.3235115,142.2382916,140.0005495,3827157729
18/03/2019 23:59,142.267217,138.8415604,140.1048591,139.3746006,4551739879
19/03/2019 23:59,140.989055,139.1430179,139.2540137,140.5191992,4251488129
20/03/2019 23:59,140.9455719,138.3070301,140.4847104,140.6863617,4664134462
21/03/2019 23:59,141.0032323,135.8554287,140.4784869,136.6360607,5087247796
22/03/2019 23:59,138.7942983,136.2286099,136.5622624,137.181435,4490899266
23/03/2019 23:59,139.3853918,136.9120244,137.0398735,138.2398746,4436568613
24/03/2019 23:59,138.3756077,136.3137556,138.3153517,136.9869252,4266845458
25/03/2019 23:59,137.6953432,133.4901575,137.081359,135.0310275,4480516753
26/03/2019 23:59,135.4603529,133.7573444,135.0543259,135.4603529,4499271679
27/03/2019 23:59,141.0754746,135.3416642,135.4543674,140.9881575,5228240093
28/03/2019 23:59,141.0079397,138.4251646,141.0058472,139.4164776,4163212475
29/03/2019 23:59,142.5492327,138.0451078,139.3432071,142.4974171,5125602702
30/03/2019 23:59,149.6132292,141.0317438,142.3591437,142.0926806,5144662127
31/03/2019 23:59,142.1892064,140.6973779,142.1392205,141.5140941,4249050197
01/04/2019 23:59,142.7339964,140.7375591,141.4654835,141.8303243,4611999536
02/04/2019 23:59,165.2268272,141.6364553,141.8395214,163.9617418,9826645698
03/04/2019 23:59,178.3220573,157.3221441,164.0086344,161.4588013,10622456246
04/04/2019 23:59,164.9292132,155.2411107,161.431761,158.0525378,7953123529
05/04/2019 23:59,167.220384,157.4439491,158.0200077,165.5148459,7531316908
06/04/2019 23:59,172.5157695,161.7994648,165.5112395,165.947208,7167016221
07/04/2019 23:59,175.2131711,164.932096,165.9772415,174.5316474,7596176020
08/04/2019 23:59,184.3778488,174.1609894,174.4496691,180.2588154,9304964610
09/04/2019 23:59,180.2542321,175.0917563,180.2221291,176.1145745,7632529578
10/04/2019 23:59,183.1342735,175.230372,176.067842,177.3374765,7856924879
11/04/2019 23:59,177.4874852,162.3206115,177.3427653,165.4970174,7859383417
12/04/2019 23:59,166.1275221,161.0297401,165.3352123,164.7363234,6237185309
13/04/2019 23:59,166.3624256,163.0118513,164.6228547,164.5133499,4959301561
14/04/2019 23:59,168.5910395,162.7814757,164.476088,167.8385207,4846298303
15/04/2019 23:59,168.8184585,159.5557329,167.8974741,161.5741783,5672311824
16/04/2019 23:59,167.6663257,160.8887539,161.5265501,167.6234412,5180105341
17/04/2019 23:59,168.9385809,165.5018931,167.5536902,166.9507616,5596102715
18/04/2019 23:59,175.3653302,166.6721119,166.913203,173.8140324,6971581464
19/04/2019 23:59,173.978902,170.6202154,173.7878815,173.7084412,6541053061
20/04/2019 23:59,176.7058111,171.7888364,173.718816,173.7512654,6142567812
21/04/2019 23:59,174.4207707,167.4285896,173.7154063,170.0465218,6005571688
22/04/2019 23:59,173.0691163,168.7295561,170.017484,171.8746696,6094878077
23/04/2019 23:59,176.8507816,170.8967519,172.0072128,171.4477988,7097827092
24/04/2019 23:59,171.5732118,161.9766885,171.3495319,165.8260906,7351304156
25/04/2019 23:59,166.5134147,153.8469983,165.9147412,154.4594,6820332362
26/04/2019 23:59,158.0290066,152.0856745,154.5794323,156.3470873,7505283355
27/04/2019 23:59,160.5894173,155.6218909,156.2708611,158.4349324,5863109118
28/04/2019 23:59,159.5653811,157.1255135,158.4997667,157.295074,5379894433
29/04/2019 23:59,158.333917,153.1865264,157.2910537,155.2019955,6053776253
30/04/2019 23:59,162.432247,155.1727785,155.1727785,162.1660371,6275803460
01/05/2019 23:59,164.0606879,159.6602243,162.1865601,160.8183443,5789172433
02/05/2019 23:59,162.9370131,160.0607013,160.8535794,162.1227913,6044171062
03/05/2019 23:59,170.0687391,161.0806328,162.0751684,167.9524086,7299410672
04/05/2019 23:59,170.6459278,161.7914285,167.8872146,164.0265805,6658100049
05/05/2019 23:59,165.3999764,159.7006512,164.0152547,163.450697,5938415562
06/05/2019 23:59,175.7601035,159.9881835,163.3379862,172.653208,7540096853
07/05/2019 23:59,180.394408,169.694712,172.4272745,169.7986574,8411140170
08/05/2019 23:59,172.1835428,166.4092411,169.9042054,170.9481682,6416569598
09/05/2019 23:59,172.880406,167.2478736,170.9518766,170.2893016,6546914198
10/05/2019 23:59,175.8852685,168.9914179,170.3129788,173.142739,8036919053
11/05/2019 23:59,203.4666388,173.1393179,173.1393179,194.3043415,12578331654
12/05/2019 23:59,201.8814803,183.6539316,194.1630279,187.3253227,10326050090
13/05/2019 23:59,205.0982622,185.3059093,187.4179241,196.8462769,10367149039
14/05/2019 23:59,217.8746454,196.0548141,196.7382739,217.1485717,12751049755
15/05/2019 23:59,247.4465891,216.822117,217.0101169,247.1530654,13460006534
16/05/2019 23:59,275.3944331,245.7952862,246.9419497,264.0100231,18661465873
17/05/2019 23:59,266.9796106,227.7674199,263.848364,243.7645934,16037551694
18/05/2019 23:59,246.3627704,233.0998463,243.9113004,234.5952296,10933142646
19/05/2019 23:59,263.7409873,233.7586744,234.449465,261.2922193,12049250894
20/05/2019 23:59,261.5512647,241.8036446,261.2674802,251.8644167,10834541285
21/05/2019 23:59,262.1075332,248.1963049,251.6478404,255.2158759,11545049593
22/05/2019 23:59,258.8018634,242.7304883,254.9953208,244.6989116,9818257463
23/05/2019 23:59,247.6166315,233.7930929,244.6651215,245.9656721,10671663487
24/05/2019 23:59,255.2593306,243.2400979,245.9870895,249.484985,9929433206
25/05/2019 23:59,257.3568415,249.0887978,249.6940502,251.7598723,8924985385
26/05/2019 23:59,269.1665235,247.2453851,251.7247951,267.0696446,9664267731
27/05/2019 23:59,278.5072511,265.444698,267.141884,272.8626436,12074664736
28/05/2019 23:59,274.3208243,267.5143855,272.5904972,271.7687108,10362846898
29/05/2019 23:59,273.7562746,263.091412,271.7790661,269.4557018,9819132174
30/05/2019 23:59,287.2016388,247.3486025,269.5518872,255.8589485,13604268584
31/05/2019 23:59,268.6599414,249.1118501,256.0152745,268.1135603,11255023515
01/06/2019 23:59,273.5579729,263.5245932,268.4333562,265.3912607,9942869852
02/06/2019 23:59,272.807224,265.0418845,265.5127187,270.225528,8744111713
03/06/2019 23:59,270.3341151,251.2621912,270.088547,252.6079298,9375712917
04/06/2019 23:59,252.5116421,236.1272132,252.5116421,241.3387863,10132549747
05/06/2019 23:59,248.1381317,239.9834591,241.4970389,247.0510166,8548917062
06/06/2019 23:59,249.9445004,238.5011208,246.9252455,249.4743387,8265146806
07/06/2019 23:59,254.3522889,246.5979036,249.3352881,250.9303604,8379534528
08/06/2019 23:59,252.3773898,243.2291067,251.2493198,245.7380914,7225996863
09/06/2019 23:59,245.972822,229.257431,245.5404792,233.0866982,7566421456
10/06/2019 23:59,247.6621631,229.3417652,232.8301452,247.5201251,8141159848
11/06/2019 23:59,248.6625756,239.8253423,247.8621225,245.7818279,7382269700
12/06/2019 23:59,261.017581,244.4913148,245.9254937,260.9033037,8645598618
13/06/2019 23:59,262.1631305,255.5962768,260.9135153,256.1687923,8442077836
14/06/2019 23:59,265.3713849,254.1474244,256.1796545,264.0874578,8676891267
15/06/2019 23:59,271.5055761,262.121225,263.934134,269.0193223,8126853944
16/06/2019 23:59,278.1431957,265.5353267,268.9011468,269.2232015,9676746453
17/06/2019 23:59,275.4425589,268.3537831,269.0905883,274.3511151,6009795781
18/06/2019 23:59,274.3202631,263.1444417,274.3202631,265.0518577,6205242504
19/06/2019 23:59,270.3333868,264.7548038,265.0568411,269.4317979,5516510947
20/06/2019 23:59,274.0735308,265.5004477,269.4078656,271.6950172,6408981097
21/06/2019 23:59,295.3033023,271.7430896,271.7430896,294.9102796,9331694140
22/06/2019 23:59,315.1897202,294.7282305,295.115068,309.3803053,10613731255
23/06/2019 23:59,318.565662,305.7645938,309.4166833,307.8277841,8161062380
24/06/2019 23:59,312.3293492,299.5595498,307.7221355,310.4246692,8205712062
25/06/2019 23:59,318.12631,307.6431542,310.6786309,318.12631,9641764965
26/06/2019 23:59,361.398673,315.9548537,317.9925958,336.7531884,16437084081
27/06/2019 23:59,343.4334455,278.5732301,336.9599112,294.267645,14038092503
28/06/2019 23:59,313.0315566,292.9398215,294.1430427,311.2261033,11514656820
29/06/2019 23:59,322.043557,294.7538365,311.2844322,320.0589143,10929374565
30/06/2019 23:59,322.7895714,290.6959989,319.5840527,290.6959989,10303111000
01/07/2019 23:59,301.0261592,280.0228421,290.2684915,293.6411173,10292223948
02/07/2019 23:59,295.6558639,272.6025689,293.5372704,291.5964408,10618413952
03/07/2019 23:59,303.3420445,291.4016443,291.7646176,303.0999651,9926711979
04/07/2019 23:59,303.961161,282.7657322,303.0250917,284.5232114,8403513106
05/07/2019 23:59,293.9211541,282.6947065,284.3809273,287.9975234,8723493015
06/07/2019 23:59,295.9914148,286.6658716,287.8938154,287.5471259,7674615025
07/07/2019 23:59,310.1393201,286.1092002,287.6036119,305.7005597,8119724981
08/07/2019 23:59,314.2678799,303.5004545,305.7347861,313.2514039,9078905628
09/07/2019 23:59,318.2231159,305.2858139,313.3251736,308.8810167,10055159803
10/07/2019 23:59,313.0694448,285.5657832,308.851274,290.0023183,11679985167
11/07/2019 23:59,290.0210678,266.0946722,289.9459867,268.7040399,10216287022
12/07/2019 23:59,278.8555819,268.000016,268.6922619,276.2767108,8148936015
13/07/2019 23:59,276.6852363,263.0682674,276.2891162,269.4588106,6716829429
14/07/2019 23:59,269.64123,227.2692171,269.281612,227.5780707,8578339386
15/07/2019 23:59,235.0256527,210.3912732,227.9650576,229.7759958,9723674244
16/07/2019 23:59,234.5138361,197.377895,229.7486591,199.1886753,9036620494
17/07/2019 23:59,217.9756268,193.9904217,199.0667917,211.4849629,9387747640
18/07/2019 23:59,229.2393944,208.0377376,211.4446081,226.5661591,9327816059
19/07/2019 23:59,226.9404818,215.8382432,226.6576968,221.3334213,7606433131
20/07/2019 23:59,234.1984607,221.1894906,221.4126626,229.1192217,7976245988
21/07/2019 23:59,229.8616627,219.0277594,229.1676982,225.6307687,6685082868
22/07/2019 23:59,226.8625766,213.4483778,225.6986527,217.5600202,6338843919
23/07/2019 23:59,218.5180543,209.6381195,217.5684592,212.7285229,6976091534
24/07/2019 23:59,217.5354326,203.8934034,212.5538175,217.0463683,7168982843
25/07/2019 23:59,224.2541978,216.1351482,216.9691172,219.6179949,6731281160
26/07/2019 23:59,220.236387,214.1256925,219.6281227,219.6296029,5729852178
27/07/2019 23:59,223.5172622,204.9039364,219.6176302,207.4083173,6257703908
